t0,a,m1,m2,nu0,M_ch,K,nu_max,Dt_max
4740.46,0.45386,0.206781,0.25752,0.00022266906727808308,0.20064716745265523,2.5307649340765596e-07,0.005204188377098288,257.7112161825028
662.151,0.289231,0.570296,0.316726,0.000604982595242095,0.3668457961239468,6.918352148519132e-07,0.008033522688559353,6.553686328675414
4710.81,1.63217,0.547413,0.276201,4.348672651251571e-05,0.33464124554858743,5.9360269833678e-07,0.006876816678756348,8559.74973445253
4570.78,0.326132,0.274169,0.227202,0.0003798677531703487,0.21708332094224161,2.8856313508443746e-07,0.00575551944724601,54.36745961097179
390.755,1.7054,0.583444,0.759511,5.1991732067717784e-05,0.5785057175750402,1.4781193840671251e-06,0.017423078222761016,2134.8846681832215
10636.6,0.450041,0.242916,0.282901,0.00023998391479329427,0.22808012255105514,3.133351732924094e-07,0.006194391201244677,170.4796820828165
1104.1,0.678235,0.505726,0.374528,0.00016783272687378797,0.37802292875443133,7.273224459358055e-07,0.009900830714080924,190.62029848967464
10477.3,0.5339,0.281023,0.222354,0.0001817187523659849,0.2173168561909986,2.890807076765193e-07,0.005606659915190651,387.95137352019174
1681.01,0.731928,0.418796,0.471241,0.0001505374073320669,0.3866034667428038,7.550452734193046e-07,0.011467661568501033,245.40295994002489
6265.36,0.495388,0.247665,0.240428,0.00020020550262160564,0.21242679283268193,2.783207419737971e-07,0.006192221684600761,311.20585769797384
7547.84,0.951418,0.321818,0.255012,8.177297868869737e-05,0.24905370192596019,3.6281487873594544e-07,0.006482661330211958,2599.7230954438146
3638.75,33.8648,0.471275,0.516553,5.039191201295353e-07,0.42943487158459925,8.99550603531046e-07,0.013299322988447302,821462246.4384292
1901.99,1.88718,0.333422,0.685461,3.89031809922513e-05,0.4109238403710883,8.358576407566275e-07,0.008459366149938882,8181.179081768382
4068.25,0.834354,0.245446,0.283721,9.537044114259959e-05,0.22960953226508113,3.168448186516724e-07,0.006266815104258747,1975.236987985297
4857.58,0.526037,0.219633,0.263448,0.00018202392860458585,0.2092336390291286,2.713829758809905e-07,0.005557434610767936,411.40464145445264
1230.37,0.177007,0.587003,0.329496,0.0012844679702026301,0.37972385517952106,7.327849740766732e-07,0.008403015363851926,0.8262143014677537
943.033,5.35192,0.68956,0.571678,9.063105754891192e-06,0.5461031917959355,1.342727688004189e-06,0.017033262003140856,247846.06843274547
1583.0,0.886924,0.539243,0.472915,0.00012034761531918874,0.4394312120123035,9.34720112970285e-07,0.013313301238640383,360.07447898533036
357.393,2.60442,1.31378,0.548302,3.243962401650232e-05,0.7253134406179466,2.154796667898538e-06,0.015486783513516905,5151.894346917454
4264.59,0.62352,0.280944,0.327771,0.00015833406538071632,0.2640166838221035,3.998671304283342e-07,0.007242301981975017,404.9908421673376
6024.01,5.7738,0.340433,0.363802,6.043786886885941e-06,0.30633351868869096,5.122959849074992e-07,0.00903562840605855,1913800.9865619203
832.795,1.56,1.1555,0.404912,6.405834097528929e-05,0.5800033503380639,1.484502466249333e-06,0.010491832747267704,1218.406322838632
1824.48,3.64146,0.539371,0.368574,1.3701225010066455e-05,0.3867545793678402,7.555372147676174e-07,0.009664496465469805,146316.9046438278
3373.04,11.5093,0.408634,0.432333,2.3467080061007587e-06,0.36587770004377884,6.887950018082409e-07,0.011192651937958499,17738952.58224761
8502.55,8.79842,0.541072,0.349379,3.612775060652856e-06,0.37671170046433117,7.231226007120334e-07,0.00905339411710834,5347133.717435247
180.621,5.04875,0.718732,1.07124,1.178393295995796e-05,0.7608569461070825,2.333646676158357e-06,0.023647145621031894,70810.82184533321
3971.07,1.02164,0.328998,0.281285,7.558954779408079e-05,0.26466568946174296,4.015067276457864e-07,0.007250396975240373,2897.2259587952003
10113.3,4.37716,0.432808,0.312181,9.417361482776742e-06,0.31914722766354825,5.485066282627359e-07,0.008029726352145751,547749.820398566
5944.99,6.96418,0.439337,0.362568,4.868547627129147e-06,0.3471264975437759,6.309714327313374e-07,0.00961184338055109,2765883.909353333
4402.65,0.870455,0.325853,0.269105,9.490008720252407e-05,0.25755431644243865,3.836879331452075e-07,0.0068909460123222225,1652.7795694940946
136.168,4.84937,0.93036,0.763282,1.2176592408941018e-05,0.7328874881511481,2.192429307233523e-06,0.02654165802647596,69063.37374578937
4194.04,1.24878,0.262728,0.301747,5.379431699511837e-05,0.2449969343257434,3.5301880169432536e-07,0.006743685914708858,8162.304129267271
8984.73,2.18557,0.564725,0.267191,2.820561678097244e-05,0.33356418060584514,5.904218666719927e-07,0.006616058620114339,27301.37557673645
996.232,7.51948,0.698806,0.566614,5.451030071538127e-06,0.5471915936875975,1.3471908189468678e-06,0.016795367467265027,958377.8861682841
573.843,2.05697,0.632744,0.705191,3.917585778464774e-05,0.5813449108950387,1.4902296890881951e-06,0.01982629890193804,4504.0807008001075
1867.81,0.772105,0.312448,0.299649,0.0001152228257578937,0.2663607928009291,4.058017521007955e-07,0.007848336257591763,931.4363549194018
200.39,5.24182,0.707553,0.78273,1.016375439819011e-05,0.6476924345449768,1.7843421180612082e-06,0.023571726776170907,137389.29044669593
6867.18,0.344141,0.253837,0.258147,0.0003541330938716568,0.22284450391908092,3.0143936442264287e-07,0.006568303773068734,62.76986998343263
3829.88,42.5003,0.5227,0.51615,3.675626484954942e-07,0.4521749406369087,9.803343874885172e-07,0.015060271859327182,1748440578.5568595
3527.39,0.152521,0.249237,0.327625,0.001274044047777796,0.2483015000148856,3.6099040474040737e-07,0.006306723302736828,1.7012811103061853
3763.88,7.43307,0.549991,0.377836,4.749239953913831e-06,0.3954594420879848,7.840913604545161e-07,0.0099519614988457,2377996.092922143
3625.47,17.2184,0.670204,0.427011,1.4648718139806235e-06,0.4633714798030325,1.0211250240531458e-06,0.011462486665264076,42043370.67136224
1622.07,0.79434,0.318435,0.306722,0.00011159065943092928,0.27205807099709844,4.2037102827249613e-07,0.008056952695756186,979.3327410020312
1579.64,0.348914,0.390487,0.261607,0.0003914898008682558,0.27713509330497604,4.335268087449389e-07,0.006585042860929946,33.3993276966832
4853.43,0.293596,0.289534,0.217532,0.0004472496275231377,0.21803224954722564,2.9066850647577076e-07,0.00545869869828028,34.90013973196694
5852.41,2.32155,0.295671,0.317382,2.2116932482402566e-05,0.2666459607469648,4.065261013535375e-07,0.007713579451512046,75838.06095983635
2829.25,2.10509,0.533881,0.312613,3.0098779363016593e-05,0.35313935775092486,6.49292357606378e-07,0.00793919553021857,20877.15463041906
6168.19,0.496882,0.233218,0.326017,0.00021333407012863136,0.2393770547595229,3.396260168697328e-07,0.005852146502856846,215.28665736063658
5310.86,23.3176,0.753726,0.26051,8.936895557238284e-07,0.37548702369700054,7.192087702985937e-07,0.00637585252151575,222957787.0443386
10859.5,9.0697,0.38383,0.356648,3.1478181886680126e-06,0.32205110482816723,5.568498094153024e-07,0.009524276829771562,10026399.146395097
1458.61,0.64773,0.291982,0.538182,0.0001746360394806049,0.34193091555051347,6.153100873602931e-07,0.007332201485785841,202.66123285077379
4354.91,1.32885,0.274292,0.45643,5.5757731213473825e-05,0.306056746462595,5.115247851908892e-07,0.006885570391317652,5119.4977825609185
4070.68,0.467844,0.266978,0.249012,0.00022429107369561417,0.22443428126831363,3.050320053008019e-07,0.006404651441304043,209.73667322933656
5813.38,1.25964,0.317781,0.279657,5.4628553360176894e-05,0.2594141160732785,3.88316723070285e-07,0.007221848736512298,7122.0090582134935
5133.88,0.682896,0.274661,0.336725,0.00013844230934957264,0.26447237615886193,4.010180753823963e-07,0.007038375338067645,577.6733787039097
12823.9,23.7208,0.472109,0.394771,8.052457430132339e-07,0.37552660949682537,7.193351459703034e-07,0.01063074621533277,294330313.50881547
7004.37,1.00101,0.273726,0.267568,7.340099144868393e-05,0.23559360160919193,3.3072668576287005e-07,0.006947252519318164,3803.926035905639
7346.47,0.859874,0.290739,0.25534,9.260159247818396e-05,0.23709488933498016,3.3424665846932975e-07,0.0065449728320811215,2025.4462954377175
1993.71,28.9675,0.749958,0.525286,7.237241495331795e-07,0.5446794662438541,1.3368984662885545e-06,0.014998977190326628,210514578.04254696
9165.05,2.56706,0.2872,0.305786,1.8707301009078197e-05,0.2579599785136048,3.846956775007494e-07,0.007476528288211713,125245.38298443217
6928.27,2.66523,0.367102,0.307348,1.885887506828223e-05,0.292186625935906,4.7347527905747844e-07,0.007979624770899446,99594.6474916636
1033.7,0.320478,0.344481,0.52845,0.0005145594629429472,0.3697477347047405,7.009805313330273e-07,0.008913572012666576,9.965331153502992
1763.47,7.16063,0.666465,0.405606,5.399180756406452e-06,0.4498671909358887,9.720097502253935e-07,0.010743393397262924,1362585.7367771629
3844.13,1.90397,0.341706,0.316435,3.0854056133505375e-05,0.28621901419850143,4.574681775525819e-07,0.008312767144758582,27736.289816430693
3229.97,1.31364,0.536404,0.279682,5.995099027507751e-05,0.3336927177819754,5.908011085667947e-07,0.006981616848287029,3653.220047986631
1317.47,19.2693,0.591359,0.546515,1.2600597040112547e-06,0.49482672064340677,1.139249007416957e-06,0.016158792777516806,56309341.96962125
11347.0,3.09611,0.39685,0.29268,1.52298264201069e-05,0.2960063483777858,4.838363152001926e-07,0.0074879609640890335,172328.48615520238
1708.4,1.48767,0.584507,0.309432,5.2063933691802096e-05,0.36656533079515496,6.909538893285923e-07,0.007808930530919683,4550.164332976405
1652.49,10.1194,0.551366,0.531142,3.2294335764074993e-06,0.4710902901703439,1.0496318680171235e-06,0.015607739660036061,4968227.583835597
212.405,0.472982,0.934249,0.496444,0.000367408542481736,0.5870707655143627,1.5147728419928214e-06,0.013710313885236605,11.327532943654544
9847.74,30.8827,0.44538,0.425699,5.433739595196981e-07,0.379043013168771,7.305964865400139e-07,0.011771575161176714,827245353.1487337
742.587,0.17593,0.615684,0.328594,0.0013157792260372523,0.38778456934149436,7.588937204761391e-07,0.008355983610963657,0.7477473651149193
127.36,3.07548,1.29032,0.621401,2.5614497378953462e-05,0.7694080464973089,2.377522448105271e-06,0.018566214644103254,8766.412477540836
44.8747,22.5979,1.25699,1.20929,1.4607033000779617e-06,1.07326976319106,4.140424886105792e-06,0.09029711255356686,10447968.03215848
1999.85,18.8293,0.530115,0.52535,1.2563585492439208e-06,0.4594122069213333,1.0066248265739818e-06,0.015421273680903505,64230041.74069845
10686.4,5.52396,0.312411,0.338688,6.209986700952245e-06,0.28313024856956465,4.492697764308034e-07,0.008192002891315869,2029986.3333163103
80.3063,2.61343,0.867812,1.08203,3.3023746807137715e-05,0.8425566055363143,2.7660619294401263e-06,0.03365702748336311,3826.8662231253843
2071.37,2.42433,0.537207,0.335375,2.472626190174693e-05,0.3674871513796617,6.938522779965687e-07,0.00862339551009757,33002.925777088945
484.485,5.47996,0.764757,0.669444,9.327856825946537e-06,0.6226164980662668,1.6706973884523791e-06,0.02154330774097301,184470.10224996653
183.218,1.02186,0.839433,0.595518,0.00011587089999676524,0.6137070954733352,1.6310426862830439e-06,0.017834198440623734,228.30274173630713
149.522,1.17585,1.0201,0.561571,9.85537455384309e-05,0.6531384053722749,1.8094175111931666e-06,0.016184986589497095,316.889431765408
1756.02,0.472779,0.281509,0.511067,0.00027363782872390295,0.327321015914586,5.721192629098884e-07,0.007050097598726235,65.7977182695106
3126.19,15.4455,0.547809,0.440394,1.6363005257018742e-06,0.42708380202792157,8.913574941506017e-07,0.012095490886213612,35855462.86182812
215.536,3.67564,0.98291,0.819268,1.9034537634440624e-05,0.7805564387847777,2.435214778285865e-06,0.030185362373049533,18891.15956259981
2044.28,1.34277,0.526299,0.479034,6.438659643050369e-05,0.43701600505435206,9.261734434296093e-07,0.01357501136235237,1926.4670764433165
1739.29,0.184732,0.606337,0.32959,0.0012174488771636753,0.38562436212723844,7.518609423828921e-07,0.008392087361862907,0.9297619897283107
3194.56,0.151724,0.263242,0.327874,0.0012998638781320543,0.25544814512085673,3.784728020648505e-07,0.00671430988369581,1.540510844076985
3257.87,14.701,0.435476,0.448455,1.6666016590082855e-06,0.3847035414936081,7.488710817517879e-07,0.01211995885049565,40639674.42960494
4397.2,0.626736,0.251806,0.264037,0.00014463545033710393,0.22445795923016576,3.05085642310082e-07,0.006494148471079225,675.6741098392599
1478.19,4.48278,0.540704,0.394976,1.0183228253536466e-05,0.4013217566016233,8.035592915871276e-07,0.010530135850924747,303526.23359843035
1433.53,1.78832,0.744864,0.385345,4.44175371132455e-05,0.46144960186038175,1.0140760964100091e-06,0.010024750962637797,4735.429773770305
534.384,2.5401,0.760704,0.695743,2.97861288958882e-05,0.6331983728749178,1.7182897655459277e-06,0.02296793092348046,8111.63105234269
2349.61,8.11256,0.544674,0.41072,4.2266600175872105e-06,0.4109348706785691,8.358950355581947e-07,0.011058393171636946,3043903.303365193
2048.12,5.71597,0.542417,0.39354,7.0735264340936015e-06,0.40118263346013366,8.030950723230705e-07,0.010479753475758377,802501.5162248387
4048.19,14.1158,0.530203,0.419926,1.8364367958179692e-06,0.4102158651228875,8.334588726290891e-07,0.01139953474942621,28189582.02017552
7560.0,30.2813,0.524109,0.43219,5.863784763547312e-07,0.4139415852596147,8.461132912886818e-07,0.011842919029105406,583004894.4579159
1315.07,0.80942,0.256254,0.330559,0.00010510706524020879,0.25295999165977656,3.723486785007856e-07,0.006505756989220804,1296.9800176114124
8823.98,1.83058,0.269063,0.291849,3.021393144777617e-05,0.24390930437076155,3.504107052988999e-07,0.0069529117932132616,38292.33800609239
1419.72,2.57773,0.585224,0.353415,2.3390316703683154e-05,0.3934273475752673,7.773876935860003e-07,0.00913738428267672,34159.233703529906
274.338,3.82141,0.954946,0.753261,1.748146152122463e-05,0.7373038104710761,2.214492516696781e-06,0.0258666281279896,26067.172048652898
5612.06,3.74072,0.403699,0.331453,1.184128169261561e-05,0.31813565702150975,5.456121085052214e-07,0.008670834512116997,298970.40258437407
7914.73,3.00194,0.308034,0.317229,1.5190472997951282e-05,0.27212621216318167,4.205465236693373e-07,0.008101148834211973,199635.56374616292
4714.49,1.03775,0.291566,0.281344,7.153968638270768e-05,0.2493259263796601,3.6347606855379856e-07,0.007327710703377719,3706.570871921118
8216.51,2.25973,0.392722,0.288263,2.4273191911580475e-05,0.29221127591337026,4.73541854561667e-07,0.007361537964237409,50801.74057733807
514.314,3.21732,0.800891,0.749944,2.156176718854261e-05,0.674602940895032,1.909606143896237e-06,0.02603533283379189,17277.20000279805
9629.39,38.5293,0.541529,0.43093,4.119949714934486e-07,0.41999373196626827,8.668316659838306e-07,0.011768186464942786,1458575443.3605807
935.441,0.156212,0.16039,0.309231,0.001109034634126743,0.19183448723021476,2.3482332272974545e-07,0.003910962202572891,3.7065732691458386
2938.0,0.583289,0.303541,0.314576,0.00017634071938449534,0.2689995975286662,4.1252423736448474e-07,0.00796558436918286,294.5566963519928
2077.15,21.8822,0.539083,0.524425,1.006646179318166e-06,0.46286597990467565,1.0192690945850953e-06,0.0153592055568093,114537663.1958428
2799.65,22.5776,0.820949,0.278305,9.765068837824555e-07,0.40465294113987976,8.147066387907969e-07,0.006845312366765526,155396068.45135903
2733.76,11.0154,0.548738,0.423663,2.6950401134062787e-06,0.4190465452738864,8.635759267562984e-07,0.011500690260049816,9782149.353104658
1165.48,0.662091,0.294345,0.546518,0.00017007051954164384,0.34588492275327865,6.27214570515237e-07,0.007394835891906523,213.368328123467
1989.55,1.11904,0.285888,0.324097,6.592256626259851e-05,0.2648858330078881,4.0206349052840985e-07,0.007399153948530608,4167.302614437033
7724.36,2.71336,0.339737,0.307686,1.7987710030526743e-05,0.2813926343341621,4.4468378661244225e-07,0.008041474658768009,120297.08387442268
1913.99,5.83773,0.535958,0.272368,6.368984776041486e-06,0.32889312409631893,5.76706363149503e-07,0.006775485247143093,1478314.3666552778
5780.31,3.67308,0.333334,0.33901,1.163839597762587e-05,0.29264220943028246,4.7470633936537846e-07,0.008861284715427005,359833.88245919225
8664.94,7.1293,0.335344,0.35954,4.375510842677584e-06,0.30224574127389464,5.009531019313411e-07,0.008879769100573016,4631286.670661937
12467.8,2.72816,0.428856,0.279131,1.865738741731574e-05,0.2998241979227873,4.94281725348428e-07,0.007050881778227531,98174.48127855314
1410.42,10.7729,0.715818,0.54232,3.1696268761280957e-06,0.5413638918169624,1.3233627187303967e-06,0.01573959302736416,4141981.63436643
12760.4,421.502,0.540062,0.477633,1.1648025279729758e-08,0.44197656165482474,9.437612712046737e-07,0.013491553526043979,18059559088499.953
3743.04,26.0283,0.528859,0.468898,7.515997547166054e-07,0.4333571946945471,9.132859399755866e-07,0.013182527959499125,278614889.7404114
809.976,1.86133,0.74364,0.585095,4.5355197801490026e-05,0.573410712804089,1.4564863665896665e-06,0.017523696686053906,3118.3877836947677
861.801,1.97785,0.439947,0.573021,3.615353593804589e-05,0.43633835909222074,9.237811083204032e-07,0.012038594283618415,9000.587757204063
5281.98,0.516365,0.275892,0.284453,0.00020157445671237426,0.24387016681703474,3.5031699912737787e-07,0.007176595443306178,242.8032934215535
136.734,2.00957,0.905383,0.621001,4.333313781265121e-05,0.6504621347522882,1.7970774166976444e-06,0.018901930860243985,2854.225261115873
1793.0,0.460477,0.280485,0.485746,0.0002799051496650122,0.3189476307906716,5.479350144251183e-07,0.007039367454810632,64.67513566482353
5725.51,0.507182,0.250651,0.244078,0.00019457224056939693,0.21532049664217717,2.8466825629778576e-07,0.006293802692722697,328.33196443307173
6833.46,2.91801,0.322086,0.319638,1.6057832399204702e-05,0.27932415595676985,4.3924913161578384e-07,0.008459363880061615,164828.6553385766
3729.7,1.77537,0.306494,0.319398,3.341637442356245e-05,0.2723658299128317,4.2116388417862247e-07,0.008047580252414815,24353.75400115904
1742.09,0.636986,0.318085,0.290589,0.0001533347142266428,0.264616222703851,4.01381664219988e-07,0.007555048749281362,439.50447182285944
12559.0,1.25789,0.281892,0.2575,5.201531072835962e-05,0.23449581178096374,3.2816221195682363e-07,0.00662638504988992,9604.378936905221
9607.25,15.8264,0.403642,0.392768,1.4162440193825449e-06,0.34661881012916124,6.294341446257879e-07,0.010704296128560217,74631740.71682571
967.954,0.525298,0.683782,0.398875,0.000273073632068255,0.4513926790729636,9.775093909186266e-07,0.01050605165659399,38.727195190230184
251.51,1.84808,1.04434,0.750031,5.3274319850702746e-05,0.7683696946921146,2.3721772262672792e-06,0.025504453980755768,1246.5618739107474
5692.11,9.76959,0.4461,0.385537,2.983976084089828e-06,0.3608379538884234,6.730548202428968e-07,0.010365005523902264,9566155.42439364
233.621,1.48797,1.01139,0.76793,7.343087630854695e-05,0.7657612071437873,2.3587705073033797e-06,0.02666644022293657,532.7782129910549
1292.24,0.230381,0.680123,0.33,0.0009081552229205559,0.4071795790329243,8.232026025467021e-07,0.008360361684310305,1.861259447608044
745.99,0.241434,0.808912,0.329255,0.0008985625077759273,0.4405741339962152,9.387754996634628e-07,0.008285753851245583,1.6790172736960267
1465.4,8.07364,0.635822,0.540357,4.723626859005497e-06,0.5099353452996166,1.197811868687848e-06,0.015801685120168694,1579253.8294278411
139.72,10.0772,0.908541,0.777806,4.056080808738215e-06,0.7313749861369574,2.1848934255408697e-06,0.027524750479672167,1299753.2693866277
160.209,8.45044,0.825143,0.79213,5.172680186492557e-06,0.7037829502695141,2.0492486399049113e-06,0.028715712891238226,724556.8108413179
9291.26,0.431287,0.350771,0.20759,0.0002636033530878369,0.2333216562221216,3.254281899952307e-07,0.005121162148209537,127.76891404493308
4723.41,1.28066,0.289003,0.293374,5.261314749540834e-05,0.25348574473805774,3.736393902356434e-07,0.007560329033895249,8182.209513330215
6338.46,0.598645,0.263971,0.326779,0.00016580238348973638,0.25539092917697465,3.7833152706625175e-07,0.0067375139382487015,378.5343270006981
5354.4,2.32831,0.548165,0.29084,2.5761076835304334e-05,0.3441805730803047,6.220720308420943e-07,0.0072928013380217874,32998.73343258383
3001.85,1.38289,0.300075,0.600918,5.8320628802658574e-05,0.36532780993535496,6.870705103764285e-07,0.007527354653815957,3381.0161836852903
1743.49,1.26239,0.787872,0.283903,7.292970157640547e-05,0.40156390087403615,8.043675225888488e-07,0.00700521816215026,1591.1343003492739
8221.32,9.0525,0.4159,0.365472,3.2427917960449957e-06,0.339261243231024,6.0732408114622e-07,0.009750653883974976,8492536.645753358
284.659,2.79416,0.794398,0.763625,2.6702564275064912e-05,0.6780101496930296,1.9257078987186165e-06,0.026918816734050624,9686.72802567334
236.01,2.76523,0.801216,0.772817,2.7261702263254678e-05,0.6850038328471578,1.9589277672223453e-06,0.02749470617556141,9010.504177890523
1354.94,0.950956,0.530523,0.422793,0.00010520121369475334,0.4117672734040997,8.387189664787847e-07,0.011499393644963543,574.4277144695208
7738.17,0.990604,0.27337,0.263524,7.42569492693207e-05,0.23364952687112983,3.26190716174553e-07,0.006825449442553504,3739.4039163043553
4666.53,1.37596,0.318582,0.293017,4.8413626303919194e-05,0.2659347420676081,4.0472051229008564e-07,0.007628892680924869,9429.876129861486
1507.44,3.12436,0.323362,0.533552,1.6748270215430977e-05,0.3593618687791345,6.684722881990572e-07,0.008261280928418432,96806.70658299526
1383.47,0.919167,0.323827,0.542148,0.00010551251742882939,0.36237437471593176,6.778379573801086e-07,0.008267855439008067,705.1828350451647
78.294,0.933299,1.05827,0.721968,0.00014786002536998688,0.7581812616466469,2.3199849319253453e-06,0.023847518066307742,83.78269163021085
304.135,4.31925,0.838068,0.630246,1.3487762205930168e-05,0.6314076302657207,1.710198269986927e-06,0.019439345693848042,67404.55418175636
8236.58,3.61801,0.536891,0.299708,1.3279966205019546e-05,0.34629578655294435,6.284568034494614e-07,0.007557103625587887,191179.53546558885
3429.01,0.393894,0.246947,0.250061,0.00028494142054100104,0.21633020161450228,2.8689656254417254e-07,0.006380703894963402,117.77673400787863
1551.45,17.7997,0.575567,0.534276,1.401698773085893e-06,0.4826859099594563,1.0930443632749148e-06,0.01567936130181029,44176550.61581388
10908.5,2.45661,0.554346,0.267374,2.3523424685957226e-05,0.33082268594501646,5.823564527235461e-07,0.00662617594077462,44914.33312219321
138.622,3.70841,0.783582,0.840022,1.7827949065870107e-05,0.7062021644394684,2.061002381205524e-06,0.028091435984070087,26580.30250948525
3751.93,0.169852,0.278607,0.328139,0.0011118351682723538,0.2630440848250492,3.974150593090376e-07,0.00717117145863602,2.2380337544195816
8292.11,1.73665,0.562464,0.258288,3.955309455169978e-05,0.32694672117392404,5.710293054157271e-07,0.0063715327158130886,11457.817426196656
9347.13,82.9266,0.535618,0.473464,1.32912364405847e-07,0.43822785991776664,9.304578972710987e-07,0.01334168865871155,27756904000.12832
4914.23,63.363,0.617339,0.514618,2.1076782381154827e-07,0.4902744104794212,1.1218345124199325e-06,0.014785323452534057,6732377802.794336
320.101,1.12198,0.807969,0.643775,0.00010130019710343519,0.6270458176180995,1.6905533428169748e-06,0.02014920090760147,315.19945983903693
7962.83,38.939,0.458208,0.449569,3.9179179794888527e-07,0.3951114174278917,7.829416299472404e-07,0.012617598434595952,1846567330.6718404
101.126,3.85516,0.856276,0.971562,1.7846299772305145e-05,0.7937121614763201,2.504004726347684e-06,0.033016720225186154,21817.84262284967
7166.5,0.418381,0.262446,0.262705,0.0002675636498663759,0.22858521607241075,3.144925177873234e-07,0.006817583439289563,127.0814708884909
710.399,0.274505,0.682108,0.305134,0.0006902864781072794,0.39095027465982524,7.692472588419494e-07,0.007634047661030797,4.143638917960149
9835.79,0.962557,0.250212,0.257623,7.539882416870808e-05,0.22101977614859605,2.9733678705603116e-07,0.006460852348201922,3938.687795939509
1661.68,4.17734,0.574042,0.379368,1.1427021858340222e-05,0.4045262213381255,8.142814650341705e-07,0.009974376560059017,220282.19530810448
2209.41,2.98198,0.538431,0.345454,1.8242474001717057e-05,0.37362249517036844,7.132664236627553e-07,0.008933612168063421,72238.21414609694
1813.62,3.62831,0.549133,0.367528,1.3841741748758898e-05,0.3895283164668256,7.64589757988312e-07,0.00961970960079686,140703.52349293776
1262.71,8.51815,0.6703,0.548756,4.437484473992045e-06,0.5274537318847433,1.267177254287489e-06,0.016086754215056197,1763490.59100285
645.143,2.14175,0.775287,0.647909,3.802963327632879e-05,0.6164998365681635,1.643431837246361e-06,0.02041959581382891,4420.771024743305
4023.25,1.49174,0.295616,0.555328,5.0588724663779176e-05,0.3492901257360088,6.375397491794342e-07,0.007425802889626633,5324.238467668433
1719.51,4.80548,0.562286,0.388714,9.249708384222013e-06,0.40561720526157236,8.179448714557954e-07,0.010294043776246228,385339.2907848221
3216.18,2.29538,0.338418,0.336582,2.360548566612783e-05,0.2938095108725513,4.778664089097427e-07,0.008968662736253291,54229.3466455969
759.179,15.4728,0.854579,0.595596,1.976968650896962e-06,0.6190679356879336,1.6548575052172364e-06,0.0178162132477921,11663138.03029774
234.178,2.73125,0.795234,0.779717,2.7780130746883018e-05,0.6854973126029814,1.961280365527859e-06,0.027970372036947258,8558.762869636936
2565.45,2.14715,0.62014,0.310372,3.063446884513483e-05,0.37746698494860526,7.255405780267688e-07,0.007815199600581118,17824.579288112323
680.778,4.80298,0.711957,0.610505,1.0916121910087535e-05,0.5736000141424874,1.4572878431812962e-06,0.018744959022826187,139053.2331104574
2046.06,0.485521,0.350211,0.376692,0.0002518077809137004,0.31615089508919214,5.399507050517793e-07,0.009327407881297732,87.03122971341932
7353.39,1.33734,0.292147,0.278008,4.878391612516758e-05,0.24808279557308177,3.604606252662584e-07,0.0072240911833009605,10374.785818528782
6393.96,0.577316,0.260888,0.327109,0.0001746666970876734,0.2539878466182213,3.7487370607447703e-07,0.006646340161150688,332.4836742978752
259.437,1.3054,1.02528,0.756253,8.941790012539618e-05,0.7647984224580578,2.3538298108149958e-06,0.02591526119322491,315.74393588681926
6500.77,20.4165,0.413905,0.429209,9.94521449980743e-07,0.3669141287872694,6.920500093630491e-07,0.011386901992088229,174234257.5402799
1203.7,1.55038,0.716907,0.318001,5.2654631738666385e-05,0.4090293152614141,8.294447799555059e-07,0.00799117566031015,3678.096220281466
8985.24,1.26118,0.320611,0.263444,5.391432896276015e-05,0.2527605484791036,3.7185951757675775e-07,0.0067319663805745856,7702.840032374731
5319.95,0.528233,0.260405,0.329128,0.00019982908974137782,0.25451118066920325,3.7616194939522693e-07,0.0066290739925896494,231.42261239500624
1956.93,1.06678,0.265736,0.326125,6.976546737202987e-05,0.256009892142973,3.798609623124508e-07,0.006790661560988736,3792.3398946241173
3175.0,2.9508,0.314505,0.357546,1.6159741052651462e-05,0.291806687397748,4.7244960171364094e-07,0.008219975962280914,150682.0547106531
2310.43,28.483,0.53416,0.522253,6.75586896100902e-07,0.459795415366058,1.0080246383790974e-06,0.015281930997828706,335444786.5246228
1700.07,1.46307,0.294617,0.67159,5.5498388849772175e-05,0.3808931640199679,7.365496886903322e-07,0.00733860907624568,3599.9082432120467
444.548,3.80952,0.823267,0.620575,1.6147206231674316e-05,0.6210078011364374,1.6635090942370813e-06,0.019006261186184075,42883.53175683595
74.1196,18.0992,1.19075,0.815106,1.83782329013068e-06,0.8545960039158169,2.832249546506379e-06,0.029475913429380607,8278797.40554347
1278.06,12.2633,0.612708,0.548157,2.506817820602439e-06,0.5043578279004819,1.1760560738561981e-06,0.01617949164246876,8712711.793475943
4498.85,50.8296,0.60647,0.515086,2.919969983520727e-07,0.48623839428513393,1.1064849231399423e-06,0.014825204911498241,2861678938.0661044
1220.82,6.35186,0.620286,0.551022,6.755027515266735e-06,0.5087709769506847,1.1932569369062733e-06,0.016284765973167303,610711.0977752872
220.538,12.3258,0.884848,0.775353,2.975093399066639e-06,0.7207568073937022,2.132282165881298e-06,0.027424360105672098,3043657.782068554
12146.6,17.8926,0.411923,0.387444,1.1803365936945764e-06,0.34774888471310417,6.328580801292226e-07,0.0105009734446642,120666519.46987575
62.9635,9.66492,0.941485,0.858511,4.461504324324993e-06,0.7824944276830363,2.445300156127286e-06,0.03328407457456953,900795.9306282271
